kind,scenario,nb_cars,metric,metric_label,goal,unit,step,component,from_method,to_method,value_from,value_to,delta,delta_pct,improvement
variant,pessimistic,50,total_ms_mean,Latence bout-en-bout,down,ms,0,Réputation par société,bramev,bramev_global_rep,445.183,874.623,429.44,96.4637,False
variant,pessimistic,50,wall_time_s,Temps de calcul,down,s,0,Réputation par société,bramev,bramev_global_rep,199.423,314.185,114.762,57.547,False
variant,pessimistic,50,exact_satisfaction,Satisfaction exacte,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.7012,0.7925,0.0913,13.0205,True
variant,pessimistic,50,needs_satisfaction,Besoins satisfaits,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.7142,0.8077,0.0935,13.0916,True
variant,pessimistic,50,confirm_rate,Taux de confirmation,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.3951,0.9813,0.5862,148.3675,True
variant,pessimistic,50,mean_waiting_time_min,Attente moyenne,down,min,0,Score proportionnel à la durée,bramev,bramev_event_score,0.066,0.27,0.204,309.0909,False
variant,pessimistic,50,mean_travel_distance_km,Distance moyenne,down,km,0,Score proportionnel à la durée,bramev,bramev_event_score,0.4349,0.3529,-0.082,-18.8549,True
variant,pessimistic,50,rate_pres,Taux de présentation,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.4407,0.4363,-0.0044,-0.9984,False
variant,pessimistic,50,rate_abs,Taux de no-show,down,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.2071,0.2035,-0.0036,-1.7383,True
variant,pessimistic,50,nb_no_show,No-shows,down,,0,Score proportionnel à la durée,bramev,bramev_event_score,117.0,139.0,22.0,18.8034,False
variant,pessimistic,50,nb_reservations,Réservations confirmées,up,,0,Score proportionnel à la durée,bramev,bramev_event_score,565.0,683.0,118.0,20.885,True
variant,pessimistic,50,mean_occupancy_rate,Taux d'occupation,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.0775,0.0935,0.016,20.6452,True
variant,pessimistic,50,mean_service_rate,Taux de service,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.0321,0.0387,0.0066,20.5607,True
variant,pessimistic,50,slot_waste_rate,Slots réservés perdus,down,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.5848,0.583,-0.0018,-0.3078,True
variant,pessimistic,50,nb_rejected_request,Demandes rejetées,down,,0,Score proportionnel à la durée,bramev,bramev_event_score,6059.0,853.0,-5206.0,-85.9218,True
variant,pessimistic,50,total_ms_mean,Latence bout-en-bout,down,ms,0,Score proportionnel à la durée,bramev,bramev_event_score,445.183,439.678,-5.505,-1.2366,True
variant,pessimistic,50,wall_time_s,Temps de calcul,down,s,0,Score proportionnel à la durée,bramev,bramev_event_score,199.423,180.766,-18.657,-9.3555,True
